symbol,adf_p_level,adf_p_diff,adf_I(1),pp_p_level,pp_p_diff,pp_I(1)
UPS,0.5859473530587752,1.8135326964726605e-22,True,0.610302307112461,0.0,True
URI,0.20657332257653999,0.0,True,0.2030002677354047,0.0,True
USB,0.4187702564991205,0.0,True,0.42364690534374894,0.0,True
USDCAD,0.16937026599597926,1.4949891553427997e-27,True,0.18014247971200453,0.0,True
USDCHF,0.8508069947402307,0.0,True,0.8561003523567745,0.0,True
USDJPY,0.1301827963023482,0.0,True,0.08348281269512758,0.0,True
USDMXN,0.48472676515925067,3.416501979826162e-12,True,0.538540977580926,0.0,True
USDNOK,0.5126898777006494,0.0,True,0.5505255674353593,0.0,True
USDSEK,0.8719278476519066,0.0,True,0.8879826310332872,0.0,True
USDSGD,0.6808541136377066,0.0,True,0.6547231626264909,0.0,True
USDTRY,0.8542198748139265,1.3491971245762222e-28,True,0.8539556497599424,0.0,True
USFD,0.4419995168694265,0.0,True,0.4483452802012217,0.0,True
USMV,0.23525282818056215,2.3501245282896965e-19,True,0.26535813977858846,0.0,True
UTHR,0.7890847941222816,0.0,True,0.8095135283043828,0.0,True
V,0.5234431928668043,0.0,True,0.6001965415299788,0.0,True
VAC,0.4472468099753763,1.0935850103074925e-15,True,0.4388825422931581,0.0,True
VDE,0.0017876234884044587,5.3978754714606394e-24,False,0.010110489645980646,0.0,False
VEA,0.8511447265678249,4.2408629192135915e-25,True,0.9043816022561361,0.0,True
VEEV,0.33341565063716627,2.139559649398556e-27,True,0.33179696510288814,0.0,True
VFC,0.3566597274547334,2.0421361052101362e-21,True,0.26807993493913146,0.0,True
VGT,0.6598676337558793,8.282043634633659e-24,True,0.6325984990684685,0.0,True
VHT,0.3502716465942016,0.0,True,0.43964179874516535,0.0,True
VIR,0.2906870950949201,0.0,True,0.37043933444066457,0.0,True
VIRT,0.538086810648615,0.0,True,0.5387764148871576,0.0,True
VLO,0.28170624648142634,0.0,True,0.24617069469869063,0.0,True
VLUE,0.9179584758679105,9.626069673083935e-23,True,0.9555704150939934,0.0,True
VMC,0.11933648412457909,1.4469250395483257e-29,True,0.09961119508182459,0.0,True
VNQ,0.12541758636285233,0.0,True,0.17138679916939803,0.0,True
VOE,0.40685989338265116,0.0,True,0.5161030504959672,0.0,True
VOYA,0.04304073023525455,0.0,False,0.02528452853543741,0.0,False
VPL,0.7016947735975912,6.517930642126926e-25,True,0.8487153269257607,0.0,True
VRNS,0.2470814142992756,0.0,True,0.2727453164349546,0.0,True
VRSK,0.7376608663766261,0.0,True,0.6891225879686742,0.0,True
VRSN,0.8117896831108067,9.237616379614873e-11,True,0.8281196094079695,0.0,True
VRTX,0.043927354285108994,0.0,False,0.047040708927922927,0.0,False
VST,0.13076166187447164,0.0,True,0.13593045402659487,0.0,True
VT,0.7679803471764018,8.60381668378117e-24,True,0.7753226391539003,0.0,True
VTI,0.6534084924124579,2.0839018311120496e-24,True,0.6444750992073552,0.0,True
VTRS,0.47171840687549105,0.0,True,0.46265475507297543,0.0,True
VVV,0.7289815674709794,3.556679446104477e-20,True,0.7811438652935625,0.0,True
VWO,0.7148917727735592,5.328530005090012e-25,True,0.7748008619096713,0.0,True
VXF,0.4496229799030115,0.0,True,0.5194639885156602,0.0,True
VXUS,0.8293162382678725,3.4579640448394994e-25,True,0.8847843951242318,0.0,True
VYX,0.10492586437545987,2.7619568100491148e-08,True,0.09412639469792994,0.0,True
VZ,0.0034443854641080067,9.026366877144055e-19,False,0.003732230362414289,0.0,False
W,0.7494443238871392,4.902993788763826e-22,True,0.779249731092418,0.0,True
WAB,0.23024522788954122,0.0,True,0.2381476186937494,0.0,True
WAL,0.2633294457341488,8.447104649303855e-30,True,0.3412320285664885,0.0,True
WAT,0.132290495979071,0.0,True,0.12318799359006483,0.0,True
WCC,0.5687497911332258,3.3699610311403045e-30,True,0.5424432414080028,0.0,True
WDAY,0.09048067803922577,0.0,True,0.11662674160943765,0.0,True
WDC,0.945183832370607,1.512818520585567e-12,True,0.96696325089265,0.0,True
WEC,0.7578787705033544,0.0,True,0.7564070359310036,0.0,True
WEX,0.4926062324821305,0.0,True,0.5301123872904161,0.0,True
WFC,0.694512797673023,0.0,True,0.7135662041660004,0.0,True
WH,0.6133946606044538,3.044011022884156e-23,True,0.535029799034393,0.0,True
WHR,0.3577852802878027,0.0,True,0.33783942835077446,0.0,True
WK,0.27499552794625537,2.6705219373474788e-30,True,0.1962682375646576,0.0,True
WM,0.022233961106304833,0.0,False,0.026041624445359932,0.0,False
WMB,0.5096641330120305,5.992818643283589e-27,True,0.5110366585583446,0.0,True
WMS,0.3982139383339391,0.0,True,0.4659661028724619,0.0,True
WMT,0.545314940964468,2.1550611274352023e-08,True,0.5339631513041463,0.0,True
WRB,0.37553106491528554,3.422486918324313e-20,True,0.38048043423617645,0.0,True
WS30,0.7243054499821657,4.3392954278185134e-18,True,0.7552747953277911,0.0,True
WSM,0.09257498414106902,0.0,True,0.11222345037393477,0.0,True
WSO,0.7073776116892678,0.0,True,0.8363861099193108,0.0,True
WST,0.3999382661129728,0.0,True,0.41810429556776274,0.0,True
WTRG,0.014577880500512515,4.632366390303682e-30,False,0.006981790798647937,0.0,False
WU,0.683327456969837,0.0,True,0.7721971717845233,0.0,True
WWD,0.8820876071584693,0.0,True,0.91721568804599,0.0,True
WYNN,0.43316413109463425,6.887002774682483e-19,True,0.5305274138212184,0.0,True
XAGUSD,0.9977219051403161,1.7652968716680442e-24,True,0.9985777868638126,0.0,True
XAUUSD,0.964399859776867,0.0,True,0.9790877607261265,0.0,True
XBI,0.7950502074092352,0.0,True,0.87327110076191,0.0,True
XEL,0.7599190953388504,0.0,True,0.7645072131766377,0.0,True
XLB,0.0194791985166775,2.45851277605096e-22,False,0.03389156590899391,0.0,False
XLC,0.606265164077403,1.4258014222917355e-26,True,0.6296635146856264,0.0,True
XLE,0.0019267314919285514,4.058015938658067e-24,False,0.009376285060019017,0.0,False
XLF,0.5167015512516133,1.5065219409523108e-26,True,0.5500410670966969,0.0,True
XLI,0.5230273436804632,1.3874676148384173e-24,True,0.5803656206551148,0.0,True
XLK,0.6728438948159079,2.5487565156572436e-23,True,0.648233362312599,0.0,True
XLP,0.06328271954018942,3.205315374066089e-23,True,0.09753017058275415,0.0,True
XLU,0.5821521347739687,1.0943156181703875e-29,True,0.6046142682112667,0.0,True
XLV,0.3130232963996322,0.0,True,0.3853598147276449,0.0,True
XLY,0.6445905205317086,0.0,True,0.6905132518687803,0.0,True
XNGUSD,0.5792624255603296,0.0,True,0.4879410970948999,0.0,True
XOM,0.031762598408742924,0.0,False,0.04392840585764441,0.0,False
XPO,0.036385193609416264,0.0,False,0.03421019293371038,0.0,False
XRAY,0.8054293383813331,0.0,True,0.799373378086141,0.0,True
XTIUSD,0.5431857337835664,1.8557321282174686e-18,True,0.7314808352334271,0.0,True
XYL,0.13539538363004466,0.0,True,0.1213059199712313,0.0,True
XYZ,0.10908787673719528,0.0,True,0.11188464984200003,0.0,True
YETI,0.02831919565750328,9.004309915662707e-19,False,0.04345188614790786,0.0,False
YUM,0.09868635570271589,8.713280907900541e-18,True,0.09861355665174265,0.0,True
ZBH,0.38827726203663027,0.0,True,0.5744549327141342,0.0,True
ZBRA,0.4694358657006418,0.0,True,0.4467708330622599,0.0,True
ZD,0.5096389878719659,0.0,True,0.5105841678636172,0.0,True
ZG,0.5290456693455083,0.0,True,0.5980200268901255,0.0,True
ZION,0.34168705565107993,8.288689130279354e-30,True,0.39440247271049494,0.0,True
ZM,0.4569603704479331,0.0,True,0.5624439202212995,0.0,True
ZS,0.53692801951558,0.0,True,0.509346248538591,0.0,True
ZTS,0.6770631400303461,0.0,True,0.7512597483293186,0.0,True
ZWS,0.5959261385146657,2.490546369440556e-15,True,0.7336374095208134,0.0,True
